Gerçek Değerler,Tahmin Edilen Değerler
10299,12500.329
20995,22305.604
11249,10273.969
15798,15916.959
39991,33685.0
9020,8848.358
6340,7031.945
16495,16367.583
26995,23734.271
22491,19653.498
15950,17569.693
30516,29615.07
28752,25440.402
14900,14575.874
8995,8346.513
24695,29059.48
17110,17736.658
15299,15974.379
31480,25960.951
11495,9868.183
18947,18308.506
22498,20343.918
18337,17693.082
14295,18385.885
32899,29902.223
9995,9431.47
4899,6287.872
21481,20234.164
20695,17258.67
24000,17537.162
10798,11661.65
7995,9055.937
9950,17634.979
34399,29961.172
6780,7405.0894
13599,12114.665
11995,10501.935
14670,18335.111
26444,29643.637
30450,27100.006
18698,20466.795
6990,7111.557
25790,26736.885
11990,13599.154
11995,11486.383
15991,17239.842
9480,10311.159
15888,16665.559
13550,12928.245
8260,8588.21
36990,32539.412
25000,24244.115
24850,26170.543
9800,11493.632
33185,34718.695
7895,9741.64
11500,12244.282
29498,31904.082
10500,9736.397
6450,7550.175
16000,15419.074
14495,13082.574
13295,10862.655
14599,14059.535
18275,15849.689
24599,23824.064
28000,29907.326
33698,26729.363
24898,19943.764
16990,19940.49
21644,22773.053
7720,9352.427
12690,12299.575
49499,37112.86
35450,44356.543
8995,8089.7656
16495,17952.916
11160,13029.788
17890,14738.763
9126,10605.386
20495,17302.951
16350,11816.845
18480,21916.943
23950,20479.828
17340,16090.899
11998,10924.061
10990,14002.112
8992,10941.464
14200,16020.549
6691,6890.432
25749,26050.152
51990,42774.836
19990,17432.059
33990,27894.115
22964,16071.71
45990,44832.89
11998,13376.388
22995,22783.215
14000,13310.962
10000,10529.304
20691,20529.592
9398,9475.198
26771,24294.178
21498,23355.33
15590,14313.366
17894,20157.275
11500,13284.056
8999,10683.343
18449,21570.3
22470,22655.686
8995,9068.788
5500,5256.8774
14850,17216.639
25879,25932.074
11350,13835.744
20980,19443.77
17495,22257.498
17990,18690.021
10590,10774.222
9000,5801.44
27940,28599.287
7695,11647.626
12499,11297.612
22795,18371.756
17799,14430.926
6980,10821.751
14500,13026.405
25500,26089.744
24990,30225.771
11000,10292.311
36500,38628.758
13100,12176.678
22470,22179.049
14399,17142.156
9698,9677.803
14645,17251.988
11410,9353.458
20499,25582.525
38399,36799.016
27495,30011.316
17690,15857.467
19699,21944.941
12880,18068.568
19988,16809.885
11679,11716.73
15490,16706.22
16500,21267.646
8498,12254.421
17000,16725.47
11000,11393.492
23822,17747.033
10498,15844.918
27750,32701.35
13990,14899.306
16000,15097.662
26682,35264.715
11250,12120.78
17000,17584.275
19995,18784.328
15600,16345.069
27495,32568.88
30395,30445.145
15995,13547.492
15495,18288.316
16490,16475.56
20998,20327.326
17996,20239.47
17998,16767.35
6290,8475.765
9975,9066.44
11698,10563.185
8998,10062.472
14800,15161.565
25750,27948.46
10000,12972.456
19980,23886.037
7295,8044.0854
37500,43596.43
33285,32300.688
14285,16733.385
5795,7077.3755
10300,9313.642
15995,21288.342
17999,21871.049
9500,9030.807
13740,14929.808
16770,14599.667
15700,17279.143
16500,17638.322
46450,43514.03
12495,11148.71
20000,18658.768
8295,8267.147
10875,12368.394
13298,12656.128
10990,9035.671
11000,11272.367
14995,14654.874
16490,14141.791
11799,14452.331
19798,21531.756
10491,11338.758
7995,10848.679
8595,8979.388
6443,6728.585
7750,6977.4717
12220,9409.769
16299,14515.455
8990,9137.063
16370,16622.72
35793,28950.3
31995,24712.912
14500,15287.746
12000,12493.741
19995,15062.344
8498,10574.718
14000,8230.48
36500,31800.604
26495,30546.295
12000,10997.534
10600,11256.64
9699,12893.938
18741,18578.725
18990,19066.02
15700,20542.604
30199,29957.75
11299,13728.705
6800,7570.7036
11491,11935.448
31850,28609.533
38200,35961.695
24995,26688.803
11300,13312.936
55156,42459.414
9000,7839.2646
15299,22917.268
22299,23223.479
7495,8153.6216
17962,18648.299
14250,11273.723
6995,9606.05
6260,7591.0337
10800,10946.923
4490,4684.502
18937,20212.47
16498,18016.357
31265,30652.65
14490,15649.666
10991,10798.0
7750,7460.603
7980,7500.043
23980,23524.096
12298,10928.1
9997,11751.343
52999,43485.586
25399,22462.9
9990,10570.634
7100,7421.809
7120,7622.432
4195,3358.6074
14000,13268.26
9300,10527.242
9000,9699.63
21870,20050.85
16882,17630.736
10995,18989.28
29980,36470.5
37900,35983.434
10295,8139.0435
17819,11976.957
28172,20455.576
9995,10514.514
38534,32193.262
19345,22922.49
7495,8448.061
9395,9582.666
8498,8449.2
16970,16046.435
13495,14237.677
11990,13770.587
10850,10328.966
9490,9863.255
21790,20597.928
8995,10059.099
12970,11949.769
19498,16741.877
10990,9732.202
20700,17456.658
34099,31057.723
6989,7601.624
13666,12915.246
19000,17310.389
21391,19629.85
10000,9544.628
27999,24618.35
23999,19290.53
27995,34614.977
18765,12984.434
22750,22814.533
6495,7672.443
18435,19105.104
17300,16637.945
23950,21854.006
12399,13560.849
27995,25437.88
17450,17963.385
17600,16870.5
9200,9804.773
21190,19888.088
16497,13262.738
9500,11600.388
13000,11676.087
6295,7409.9517
13990,15656.035
24000,20067.38
39980,36914.39
37980,42092.227
11780,11463.989
12990,12706.392
9350,9377.431
8595,9600.884
39950,36775.473
13988,14500.2295
9498,11534.005
12999,13333.676
22975,19884.885
14990,13781.174
28620,28886.623
8594,11486.589
7795,5479.5063
17000,18504.729
19999,22882.697
15499,18053.969
31990,27067.951
9067,10582.548
34995,33909.297
17999,13361.269
39991,35211.938
30980,28454.1
16970,19298.662
12995,14344.382
4290,6534.311
46990,40355.15
7995,8299.185
17991,10550.153
14500,15913.495
26350,23410.541
30990,37126.523
17695,14350.339
23980,27095.072
11531,10190.473
13490,12930.115
23575,21077.322
17399,17634.814
10998,11609.322
11499,9636.556
14999,15105.687
9298,9875.39
15200,15417.664
19000,18835.807
10499,10797.303
39995,44927.82
28088,26182.861
23995,18013.998
7290,7625.6978
7842,8237.315
12679,11701.873
16700,15954.866
6500,6745.5923
18860,14732.505
25000,23020.072
15320,13620.939
16500,16416.523
8540,8158.3677
20695,20886.436
20900,17511.318
31199,30449.234
17289,19824.006
11746,13094.594
10500,13775.083
15837,18577.861
11661,14049.862
23880,28478.398
18999,22211.62
15000,15951.622
20480,24571.814
30991,29527.883
8795,10416.773
7995,7091.764
26998,32520.695
13850,15443.245
8500,9792.317
11640,13464.556
18995,27659.41
8499,8091.7104
26250,22893.67
9190,7823.612
8262,7970.996
33990,28781.566
17240,17711.615
9495,11118.87
6200,7226.2075
13312,14077.212
15699,15882.968
14394,9536.085
21549,22787.238
10999,9710.801
11837,14314.13
10600,11570.278
9000,11307.43
7440,11745.111
27890,27205.635
17000,16824.568
9890,11345.344
21444,22061.072
43299,35421.688
12798,12018.594
24480,23575.77
10298,10799.57
13799,12791.331
6295,7286.251
18980,15408.475
11999,15021.447
13950,13179.064
10680,11188.267
11250,12019.344
10379,12712.967
3500,5919.455
9200,9519.365
10697,11574.554
15995,13992.612
10250,9243.598
13295,10751.622
29750,28926.021
7300,6758.1313
16846,22551.893
13998,12650.296
17450,19946.822
10200,9692.019
14995,16831.963
37950,31028.086
8995,11184.298
3998,4183.3994
18500,22768.383
6500,6017.7446
11057,9932.739
27990,30124.688
15500,14994.86
9881,10541.649
14591,9867.714
19498,21060.479
16888,17771.158
16998,17701.822
2650,4753.724
20945,22975.963
7800,9174.2295
14400,13655.849
18290,15132.122
6995,6638.997
19400,19201.543
24995,23009.951
13200,16021.679
8198,8760.478
14200,12911.997
8999,8225.812
17999,14639.39
35990,36666.055
35900,29485.455
2491,1988.6145
18850,20675.693
11999,11657.549
14521,15190.765
8998,10145.352
8291,8849.893
17790,17519.988
24780,21678.959
14119,12799.551
22288,27179.092
16822,20241.758
18381,22177.025
15790,15588.347
29399,31674.08
26900,18218.652
10000,10793.744
14498,13438.548
9490,9264.527
22930,25021.363
25000,21347.111
19250,22273.35
7479,9606.587
28888,33064.76
15495,16170.0205
8490,9864.321
7995,6984.2544
10600,11649.806
27399,24150.574
21890,25220.502
8500,10379.139
14790,18761.031
50950,42235.14
14500,15046.945
15900,15788.507
22994,18087.379
13491,14280.357
9037,11012.007
15750,16441.512
36991,31523.229
17495,17370.877
9498,8768.972
39995,39086.746
8500,9410.99
12940,12838.485
10695,11985.224
19598,23481.74
4995,6860.0347
12720,13839.519
23286,28414.748
29990,28240.162
15200,13364.44
11795,9408.531
11298,11175.444
21990,22462.262
18661,18334.842
19995,18491.904
11298,11705.671
17500,17027.986
12100,13713.351
17000,14750.729
9698,10068.551
10190,12759.575
7990,10818.6045
20990,18076.955
13998,13377.716
8750,10548.794
9946,8958.631
10298,10950.171
8995,9636.05
21950,18373.168
31000,30013.842
19980,21473.705
14499,13034.456
6750,7371.7705
35995,41060.797
6775,6359.629
11783,8451.444
8650,12096.478
7500,7745.5464
10498,11443.406
18699,16655.861
10000,10759.669
11000,13691.374
14199,17630.676
14500,19680.23
8490,10274.226
11000,12560.593
10210,8403.668
14495,14793.533
9400,9103.769
4500,4996.395
7000,8465.69
14998,11895.309
20990,16854.504
9698,10292.776
10700,10721.347
25490,32611.318
18000,15675.891
8995,7731.5625
19749,23761.26
14295,11697.778
21995,18535.088
25199,25766.271
8795,10017.306
22770,23553.521
8498,9042.498
10848,9684.514
10350,9650.393
22339,24183.39
18750,19136.951
10298,8850.222
29000,23491.375
27995,21498.34
10798,10651.165
10485,9968.618
14649,12471.624
14500,16792.133
28995,26016.748
18995,15028.337
22699,23782.947
24999,28390.9
17000,17386.44
16790,14501.711
30995,37244.664
5980,5801.4487
16475,18181.541
19980,16529.96
17390,14149.558
21998,18405.035
15995,18358.643
30980,28675.357
41099,44142.504
19245,21369.479
16410,17016.475
18400,19520.74
26980,33292.074
33998,31499.453
23322,20079.117
20000,24446.9
4499,7581.3716
22990,29201.451
7491,8305.899
10590,12603.356
9195,9063.693
46990,47756.08
18995,15899.532
12491,11323.692
15512,15323.967
17500,17637.91
12998,16847.252
21099,22175.984
8490,9997.621
18995,19402.154
29991,22631.95
15800,15859.515
16450,17689.002
31990,29529.691
40000,39628.86
14770,13749.982
9998,13816.622
41986,41705.605
7499,6669.2554
9995,10049.444
14995,12750.19
15400,13533.246
21490,19785.232
19199,23122.154
18995,16389.396
16347,19331.973
13499,12215.8545
15395,15869.726
14500,13522.675
5300,6397.265
9490,8344.625
14990,22764.188
20999,17724.82
9000,10211.875
20990,15985.245
10700,12292.128
21999,22064.232
19998,18288.252
16722,16560.516
19689,17253.787
19990,22124.451
15495,15504.292
35450,29552.104
8999,7039.9194
24995,19991.666
9999,10833.563
22999,23897.97
32995,25801.035
9850,11848.976
26995,26412.832
22450,20514.76
15888,12148.657
19495,18052.465
6950,6901.97
11930,11522.194
19990,16303.14
16999,16162.913
7698,8606.941
13000,9464.561
19998,19052.713
8199,10631.549
25495,25258.646
15495,14125.781
18485,16268.864
22195,18018.154
22298,21760.908
22450,23176.389
18500,23296.611
6579,5799.86
4995,7642.5786
8950,13696.897
12399,13150.348
10190,11880.217
13498,13093.286
44500,49525.465
19745,23760.232
23070,23081.09
35990,33897.188
19995,18109.24
12933,14310.102
10199,10011.345
20040,19455.008
9690,8984.045
14950,12512.824
25799,29857.092
11250,13214.944
19995,18092.451
10490,10057.985
10290,8707.956
14642,14162.612
11498,10861.035
19995,19230.602
20890,17231.729
28374,26548.1
5000,6169.9277
9298,10996.843
6250,8071.942
20995,23233.5
19750,15929.633
28500,29222.85
23990,21625.06
8998,9341.769
8190,7877.5796
6650,7107.4937
29499,20796.643
13491,10591.546
21995,22222.375
27000,28475.94
12022,14109.829
18998,23472.572
4890,8248.499
8540,9022.248
11998,12372.774
12910,12864.755
28013,26890.764
15680,11835.72
14799,13992.891
22500,22353.783
10000,10063.8545
25500,26050.83
9995,11207.458
7490,6464.3184
31650,29182.287
14750,13431.773
18299,14255.883
17000,15586.369
32026,27787.867
13599,15768.933
41970,32534.94
9292,10441.329
10607,10814.22
22995,22144.033
13500,15707.175
14595,12894.333
8995,8382.3545
24049,26256.666
10700,9890.904
16985,13916.115
7998,9540.64
11795,12770.597
13140,16134.61
13990,15570.758
23495,21732.955
12649,12026.268
7475,6661.5854
49488,45254.902
16400,18219.67
10630,16532.549
16995,20395.795
14620,14464.429
9500,9610.988
33595,31982.166
7298,9428.924
14149,14030.894
24980,30416.74
27999,29826.787
15998,17491.44
7599,8698.358
8000,8101.6943
15498,16902.3
7390,8784.945
5599,6864.3486
14391,13015.502
9488,10479.707
11819,11303.618
33134,29804.977
21686,28136.355
11795,9420.224
21486,25603.506
3470,3083.3723
7995,7755.7407
15099,15550.056
35999,34743.36
14486,12714.925
15991,14729.902
12999,13510.575
17970,16838.885
14300,14674.763
17127,19551.145
20990,24866.83
37995,39492.125
25800,28942.645
7500,6742.616
15495,11380.737
15800,18531.324
18995,16836.963
6995,5685.844
10799,11160.391
25195,23337.416
26199,23536.732
12999,14624.68
10250,10755.028
17799,15946.233
4810,8690.095
8450,8782.737
30495,30682.84
52995,46036.5
11995,13871.416
15765,13506.189
27291,27434.803
41994,38854.188
17990,21139.152
19498,24411.994
14791,16197.916
15541,14640.223
21000,22474.375
16498,14081.052
6990,9199.415
11995,13994.078
17298,14808.422
11995,14392.46
22495,21238.105
13699,15444.495
42990,47139.383
18745,18631.77
11298,13422.374
18980,22314.365
16995,19732.459
15699,13266.539
2880,3560.6184
15910,14055.495
10492,11954.386
8500,10483.0205
17498,17262.838
22990,20901.666
26950,27964.861
23600,23029.24
31480,25955.338
21990,25028.932
35899,35273.336
20980,30498.117
11600,11537.851
17995,16238.253
29250,29407.209
18499,22216.777
21998,28590.186
14250,11929.853
23500,24619.986
10600,11624.195
41990,39617.4
15995,12068.577
12300,11550.468
21490,18666.273
27995,34378.203
21950,28473.197
8995,8926.741
17570,14655.386
12490,17593.807
17979,18669.156
29890,34278.883
10491,10714.6455
23495,21449.092
12500,14305.142
16449,18557.111
43930,45804.652
29990,27655.223
11500,9605.31
9994,9470.999
10498,13357.478
8148,8837.761
49850,41594.773
20995,22002.03
9495,9174.433
14180,15335.066
13450,13783.534
10495,10954.4
10991,10864.983
4595,4708.969
6998,7213.2827
12699,15736.886
15480,13276.292
41490,37734.29
22027,20969.99
7950,7619.0854
20498,26356.621
15791,13513.872
14295,16362.952
7998,8138.063
31950,34038.516
37900,38524.633
11998,11918.316
23995,21742.068
17980,18973.729
23780,24313.889
16650,16508.455
23599,28731.275
22800,23287.771
7485,8935.364
7841,7998.998
8250,8507.149
15995,19783.56
32980,33222.617
10220,13054.534
23340,20648.441
21498,25243.19
24998,23675.459
9495,9319.942
10691,10935.657
22995,21845.346
8995,9464.124
29500,29231.615
47898,41108.492
11677,14465.739
17500,19627.283
7675,8556.261
7998,7550.7104
11400,10318.841
7495,8777.687
9691,9871.796
29981,27167.135
31900,27728.658
23995,22974.693
17999,20482.764
6500,9556.06
14500,14876.554
6995,5148.985
10895,11903.367
17999,17814.107
19000,17313.45
10990,13648.683
16495,16024.638
19685,20550.816
22199,22533.76
13490,14336.446
13990,14203.062
20001,30263.428
25749,25347.084
5722,6828.655
12918,9910.4795
13999,20399.92
9814,10247.9795
16998,16891.213
32750,32992.867
27999,30642.178
10995,8053.6016
18199,16426.314
10100,11058.1875
16500,19635.771
25980,28431.322
10495,10585.11
9800,8929.924
27999,31051.662
32249,36454.938
10490,11899.419
8150,10144.134
27000,22773.613
20900,21160.404
21950,18399.512
20880,21859.803
8799,8871.034
54498,48845.45
21990,25267.592
12450,13924.661
15769,12169.495
17337,14023.11
23895,20055.207
10679,10387.971
14499,10147.582
5495,5981.5317
24995,22155.193
26000,27459.752
10250,12357.222
14291,14189.081
24495,21932.1
6995,10447.882
19950,17793.996
22250,18238.47
12300,11379.161
19999,22879.322
29980,31162.549
16638,16784.482
12600,12805.574
18536,15387.99
16499,15532.559
31999,29692.557
20000,19891.572
18199,18684.602
9695,11455.892
9990,10492.778
13270,10762.841
43395,47110.324
12498,12215.405
16989,14145.75
14299,14118.706
7995,9970.136
5795,7062.114
19491,18278.697
15699,16662.566
10300,10866.679
9200,8781.972
27444,30156.293
19361,16968.389
51912,48710.586
10395,10146.772
15490,15485.864
12999,12172.866
8395,13108.393
27480,36579.15
15495,13324.3125
18545,16720.906
28298,28200.479
19752,20449.2
24500,29469.03
6690,7360.9595
15990,14214.273
16500,15404.982
17250,16025.532
18990,19210.861
9498,13803.79
10700,15984.649
5000,5344.6016
11987,11666.727
19750,17114.139
11199,9740.401
7998,11723.483
22498,21439.709
27998,28797.686
11599,11343.905
11091,10659.162
12995,17290.162
11180,12074.317
21499,20647.814
27999,25235.744
11800,13018.741
18300,20230.982
17550,18117.479
11250,12700.729
41681,35218.043
17786,19882.92
11899,13187.294
22590,22462.262
12499,9408.331
18780,21968.088
26980,24591.041
13995,9979.209
22652,21919.158
11260,11378.86
12317,13573.805
34890,39473.99
8799,8476.233
36980,30816.617
10491,11917.843
12991,13217.103
17500,20343.373
15299,13852.991
14000,15872.775
12100,12064.661
21990,26628.604
20620,17620.467
48995,52302.03
28750,27538.635
13294,13842.767
7270,9288.82
52990,51063.418
14890,16791.674
15499,16258.268
14440,17316.303
10700,10429.577
12698,14844.597
7750,7856.5723
15500,20813.988
16480,21952.51
7880,8038.5264
6900,7173.9526
8449,8823.265
15990,17335.451
17480,18780.973
4995,7735.122
9960,11036.577
12750,13419.252
19990,22529.69
20450,20877.006
16890,17985.31
10291,12416.8955
9675,8786.206
20995,17303.455
23995,24347.139
13699,12056.569
17980,18287.33
5498,7445.852
30999,25659.041
17945,18412.389
17310,16623.37
14739,16592.896
14380,19114.25
13000,13676.602
32000,33082.664
15990,14764.328
17000,13252.497
8700,9294.519
14990,15604.319
14397,15367.357
22291,25988.613
27500,31071.633
32000,27887.783
10308,9588.675
16991,16259.169
7485,8129.8364
28990,27466.889
9292,8628.098
10490,10929.275
23499,25616.982
12151,11574.319
28995,25815.834
28799,28519.38
27995,31043.566
37990,33836.812
4995,6834.637
8495,11623.448
5990,6243.3325
35699,40938.074
16498,15820.009
15990,15998.489
7342,7531.8613
12995,15859.549
27998,30727.654
23000,22289.53
5499,5174.057
14454,12666.611
8290,12300.757
24980,28347.604
29299,29463.709
20942,22114.92
25890,19769.67
33500,24248.229
11498,9968.111
38998,30014.434
13998,13975.564
9995,9279.851
24000,22048.76
12591,10673.159
10799,9537.718
11998,12982.941
9298,10995.341
13799,14581.911
17000,17948.78
24889,27916.223
13290,13641.95
9640,9580.93
17499,14807.091
9995,11170.582
9095,12950.04
13690,15085.663
31498,33527.633
15700,13897.575
13300,10145.464
26485,22200.838
7295,6956.0728
12498,13571.772
11000,11043.909
11150,10066.1045
9720,9479.659
25320,25386.191
7695,11670.912
23995,25012.768
15885,16734.008
14687,13325.269
8700,8302.343
11298,15087.164
16199,17188.225
15200,17790.324
